review_id,customer_id,product_id,rating,review_text
REV-003710,CUST-00204,PROD-0160,4,"Very reliable product, works perfectly as described."
REV-003711,CUST-00962,PROD-0043,4,Top notch quality and premium packaging.
REV-003712,CUST-00934,PROD-0054,4,Exceeded my expectations! Excellent customer service.
REV-003713,CUST-00327,PROD-0200,4,Exceeded my expectations! Excellent customer service.
REV-003714,CUST-03330,PROD-0150,5,Top notch quality and premium packaging.
REV-003715,CUST-02044,PROD-0205,1,Customer service was slow to respond to my refund query.
REV-003716,CUST-01655,PROD-0074,1,Not worth the price. Stopped working after 3 days.
REV-003717,CUST-00507,PROD-0209,5,Top notch quality and premium packaging.
REV-003718,CUST-00737,PROD-0152,3,Average product. Does the job but nothing extraordinary.
REV-003719,CUST-03450,PROD-0065,3,Average product. Does the job but nothing extraordinary.
REV-003720,CUST-02883,PROD-0158,4,"Very reliable product, works perfectly as described."
REV-003721,CUST-02925,PROD-0037,4,Great product quality and fast shipping. Will buy again.
REV-003722,CUST-00678,PROD-0064,2,Customer service was slow to respond to my refund query.
REV-003723,CUST-02601,PROD-0160,2,Not worth the price. Stopped working after 3 days.
REV-003724,CUST-02006,PROD-0163,5,Exceeded my expectations! Excellent customer service.
REV-003725,CUST-03220,PROD-0192,5,Exceeded my expectations! Excellent customer service.
REV-003726,CUST-01000,PROD-0071,3,Average product. Does the job but nothing extraordinary.
REV-003727,CUST-00776,PROD-0170,2,Not worth the price. Stopped working after 3 days.
REV-003728,CUST-02845,PROD-0105,4,Extremely satisfied with this purchase! Highly recommended.
REV-003729,CUST-00198,PROD-0059,4,Great product quality and fast shipping. Will buy again.
REV-003730,CUST-02724,PROD-0064,4,Top notch quality and premium packaging.
REV-003731,CUST-00746,PROD-0040,5,Great product quality and fast shipping. Will buy again.
REV-003732,CUST-01119,PROD-0168,5,Great product quality and fast shipping. Will buy again.
REV-003733,CUST-03055,PROD-0223,5,Exceeded my expectations! Excellent customer service.
REV-003734,CUST-00646,PROD-0224,1,Customer service was slow to respond to my refund query.
REV-003735,CUST-00130,PROD-0148,5,"Very reliable product, works perfectly as described."
REV-003736,CUST-03325,PROD-0080,4,"Very reliable product, works perfectly as described."
REV-003737,CUST-02960,PROD-0080,3,Average product. Does the job but nothing extraordinary.
REV-003738,CUST-01628,PROD-0128,3,Average product. Does the job but nothing extraordinary.
REV-003739,CUST-02502,PROD-0021,3,Average product. Does the job but nothing extraordinary.
REV-003740,CUST-03438,PROD-0245,4,Exceeded my expectations! Excellent customer service.
REV-003741,CUST-01602,PROD-0145,4,Exceeded my expectations! Excellent customer service.
REV-003742,CUST-01258,PROD-0042,3,Average product. Does the job but nothing extraordinary.
REV-003743,CUST-01507,PROD-0191,4,"Very reliable product, works perfectly as described."
REV-003744,CUST-03147,PROD-0223,4,Extremely satisfied with this purchase! Highly recommended.
REV-003745,CUST-03456,PROD-0173,3,Average product. Does the job but nothing extraordinary.
REV-003746,CUST-01828,PROD-0093,5,"Very reliable product, works perfectly as described."
REV-003747,CUST-00586,PROD-0099,5,Extremely satisfied with this purchase! Highly recommended.
REV-003748,CUST-00230,PROD-0088,2,Poor packaging and wrong color sent.
REV-003749,CUST-01019,PROD-0229,4,Extremely satisfied with this purchase! Highly recommended.
REV-003750,CUST-02005,PROD-0005,4,"Very reliable product, works perfectly as described."
REV-003751,CUST-02078,PROD-0012,5,Great product quality and fast shipping. Will buy again.
REV-003752,CUST-03370,PROD-0046,5,Exceeded my expectations! Excellent customer service.
REV-003753,CUST-00032,PROD-0154,5,Exceeded my expectations! Excellent customer service.
REV-003754,CUST-00419,PROD-0211,5,Great product quality and fast shipping. Will buy again.
REV-003755,CUST-00009,PROD-0177,4,Exceeded my expectations! Excellent customer service.
REV-003756,CUST-02143,PROD-0114,4,"Very reliable product, works perfectly as described."
REV-003757,CUST-00002,PROD-0038,4,Extremely satisfied with this purchase! Highly recommended.
REV-003758,CUST-02428,PROD-0042,5,Top notch quality and premium packaging.
REV-003759,CUST-03259,PROD-0057,3,Average product. Does the job but nothing extraordinary.
REV-003760,CUST-02611,PROD-0224,4,Exceeded my expectations! Excellent customer service.
REV-003761,CUST-00503,PROD-0150,3,Average product. Does the job but nothing extraordinary.
REV-003762,CUST-02591,PROD-0143,1,Would not recommend. Cheap materials used.
REV-003763,CUST-00784,PROD-0141,3,Average product. Does the job but nothing extraordinary.
REV-003764,CUST-00884,PROD-0077,2,Not worth the price. Stopped working after 3 days.
REV-003765,CUST-01904,PROD-0221,1,Customer service was slow to respond to my refund query.
REV-003766,CUST-02476,PROD-0240,2,Poor packaging and wrong color sent.
REV-003767,CUST-02558,PROD-0016,5,"Very reliable product, works perfectly as described."
REV-003768,CUST-02388,PROD-0035,2,Customer service was slow to respond to my refund query.
REV-003769,CUST-02103,PROD-0038,4,Great product quality and fast shipping. Will buy again.
REV-003770,CUST-02713,PROD-0051,5,Extremely satisfied with this purchase! Highly recommended.
REV-003771,CUST-02161,PROD-0242,4,Extremely satisfied with this purchase! Highly recommended.
REV-003772,CUST-03494,PROD-0220,5,Exceeded my expectations! Excellent customer service.
REV-003773,CUST-00797,PROD-0137,4,"Very reliable product, works perfectly as described."
REV-003774,CUST-01105,PROD-0233,3,Average product. Does the job but nothing extraordinary.
REV-003775,CUST-02149,PROD-0203,4,Extremely satisfied with this purchase! Highly recommended.
REV-003776,CUST-00183,PROD-0070,2,Would not recommend. Cheap materials used.
REV-003777,CUST-01073,PROD-0004,5,Great product quality and fast shipping. Will buy again.
REV-003778,CUST-02952,PROD-0218,2,Would not recommend. Cheap materials used.
REV-003779,CUST-00376,PROD-0057,1,Customer service was slow to respond to my refund query.
REV-003780,CUST-00134,PROD-0215,5,Extremely satisfied with this purchase! Highly recommended.
REV-003781,CUST-02819,PROD-0237,5,Top notch quality and premium packaging.
REV-003782,CUST-00538,PROD-0222,5,Exceeded my expectations! Excellent customer service.
REV-003783,CUST-03303,PROD-0156,1,Poor packaging and wrong color sent.
REV-003784,CUST-02396,PROD-0191,3,Average product. Does the job but nothing extraordinary.
REV-003785,CUST-01391,PROD-0152,3,Average product. Does the job but nothing extraordinary.
REV-003786,CUST-02047,PROD-0131,1,Customer service was slow to respond to my refund query.
REV-003787,CUST-01813,PROD-0180,4,Extremely satisfied with this purchase! Highly recommended.
REV-003788,CUST-00339,PROD-0211,5,Extremely satisfied with this purchase! Highly recommended.
REV-003789,CUST-00600,PROD-0087,5,Top notch quality and premium packaging.
REV-003790,CUST-01421,PROD-0100,5,Top notch quality and premium packaging.
REV-003791,CUST-00653,PROD-0105,1,Customer service was slow to respond to my refund query.
REV-003792,CUST-01177,PROD-0242,4,Extremely satisfied with this purchase! Highly recommended.
REV-003793,CUST-00078,PROD-0207,4,Great product quality and fast shipping. Will buy again.
REV-003794,CUST-02859,PROD-0057,5,Extremely satisfied with this purchase! Highly recommended.
REV-003795,CUST-02569,PROD-0029,5,Extremely satisfied with this purchase! Highly recommended.
REV-003796,CUST-01327,PROD-0136,5,Great product quality and fast shipping. Will buy again.
REV-003797,CUST-02059,PROD-0077,5,Exceeded my expectations! Excellent customer service.
REV-003798,CUST-03134,PROD-0071,5,"Very reliable product, works perfectly as described."
REV-003799,CUST-02277,PROD-0118,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003800,CUST-01265,PROD-0053,2,Would not recommend. Cheap materials used.
REV-003801,CUST-02098,PROD-0077,5,Top notch quality and premium packaging.
REV-003802,CUST-00312,PROD-0113,1,Customer service was slow to respond to my refund query.
REV-003803,CUST-02869,PROD-0102,5,Great product quality and fast shipping. Will buy again.
REV-003804,CUST-01958,PROD-0038,3,Average product. Does the job but nothing extraordinary.
REV-003805,CUST-02024,PROD-0032,1,Customer service was slow to respond to my refund query.
REV-003806,CUST-01046,PROD-0194,4,Top notch quality and premium packaging.
REV-003807,CUST-00838,PROD-0125,4,Exceeded my expectations! Excellent customer service.
REV-003808,CUST-00993,PROD-0165,4,Top notch quality and premium packaging.
REV-003809,CUST-03163,PROD-0219,2,Not worth the price. Stopped working after 3 days.
REV-003810,CUST-01287,PROD-0103,4,Top notch quality and premium packaging.
REV-003811,CUST-03265,PROD-0199,4,Extremely satisfied with this purchase! Highly recommended.
REV-003812,CUST-02477,PROD-0105,3,Average product. Does the job but nothing extraordinary.
REV-003813,CUST-00769,PROD-0126,3,Average product. Does the job but nothing extraordinary.
REV-003814,CUST-01041,PROD-0062,4,Exceeded my expectations! Excellent customer service.
REV-003815,CUST-00298,PROD-0070,4,Great product quality and fast shipping. Will buy again.
REV-003816,CUST-02112,PROD-0196,3,Average product. Does the job but nothing extraordinary.
REV-003817,CUST-03361,PROD-0136,5,Exceeded my expectations! Excellent customer service.
REV-003818,CUST-02675,PROD-0185,4,Top notch quality and premium packaging.
REV-003819,CUST-02237,PROD-0238,5,Exceeded my expectations! Excellent customer service.
REV-003820,CUST-00799,PROD-0042,4,Top notch quality and premium packaging.
REV-003821,CUST-01472,PROD-0161,4,"Very reliable product, works perfectly as described."
REV-003822,CUST-00888,PROD-0213,2,Customer service was slow to respond to my refund query.
REV-003823,CUST-02437,PROD-0126,3,Average product. Does the job but nothing extraordinary.
REV-003824,CUST-00562,PROD-0102,5,Top notch quality and premium packaging.
REV-003825,CUST-01515,PROD-0223,4,Great product quality and fast shipping. Will buy again.
REV-003826,CUST-01948,PROD-0158,1,Item arrived late and damaged. Dissatisfied with quality.
REV-003827,CUST-01615,PROD-0119,4,Great product quality and fast shipping. Will buy again.
REV-003828,CUST-02394,PROD-0010,4,"Very reliable product, works perfectly as described."
REV-003829,CUST-01594,PROD-0082,5,Extremely satisfied with this purchase! Highly recommended.
REV-003830,CUST-00234,PROD-0132,4,Exceeded my expectations! Excellent customer service.
REV-003831,CUST-02409,PROD-0102,5,"Very reliable product, works perfectly as described."
REV-003832,CUST-01644,PROD-0232,3,Average product. Does the job but nothing extraordinary.
REV-003833,CUST-00210,PROD-0015,5,Exceeded my expectations! Excellent customer service.
REV-003834,CUST-01102,PROD-0159,3,Average product. Does the job but nothing extraordinary.
REV-003835,CUST-01473,PROD-0052,4,"Very reliable product, works perfectly as described."
REV-003836,CUST-02623,PROD-0201,5,Great product quality and fast shipping. Will buy again.
REV-003837,CUST-00787,PROD-0140,4,"Very reliable product, works perfectly as described."
REV-003838,CUST-02736,PROD-0002,4,"Very reliable product, works perfectly as described."
REV-003839,CUST-01092,PROD-0165,5,Top notch quality and premium packaging.
REV-003840,CUST-00076,PROD-0029,5,"Very reliable product, works perfectly as described."
REV-003841,CUST-01871,PROD-0151,5,Top notch quality and premium packaging.
REV-003842,CUST-03374,PROD-0092,4,Exceeded my expectations! Excellent customer service.
REV-003843,CUST-01362,PROD-0056,4,Extremely satisfied with this purchase! Highly recommended.
REV-003844,CUST-03122,PROD-0139,5,Top notch quality and premium packaging.
REV-003845,CUST-00781,PROD-0062,5,Top notch quality and premium packaging.
REV-003846,CUST-00108,PROD-0069,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003847,CUST-01955,PROD-0114,4,Great product quality and fast shipping. Will buy again.
REV-003848,CUST-02161,PROD-0002,1,Customer service was slow to respond to my refund query.
REV-003849,CUST-01709,PROD-0050,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003850,CUST-02463,PROD-0183,3,Average product. Does the job but nothing extraordinary.
REV-003851,CUST-00975,PROD-0116,3,Average product. Does the job but nothing extraordinary.
REV-003852,CUST-00936,PROD-0148,4,Exceeded my expectations! Excellent customer service.
REV-003853,CUST-01389,PROD-0083,4,"Very reliable product, works perfectly as described."
REV-003854,CUST-02739,PROD-0150,1,Poor packaging and wrong color sent.
REV-003855,CUST-01110,PROD-0241,1,Would not recommend. Cheap materials used.
REV-003856,CUST-00860,PROD-0146,5,Top notch quality and premium packaging.
REV-003857,CUST-03487,PROD-0211,2,Customer service was slow to respond to my refund query.
REV-003858,CUST-02057,PROD-0204,2,Customer service was slow to respond to my refund query.
REV-003859,CUST-02126,PROD-0056,5,Extremely satisfied with this purchase! Highly recommended.
REV-003860,CUST-00053,PROD-0071,5,Extremely satisfied with this purchase! Highly recommended.
REV-003861,CUST-00937,PROD-0125,5,Extremely satisfied with this purchase! Highly recommended.
REV-003862,CUST-02319,PROD-0227,5,Top notch quality and premium packaging.
REV-003863,CUST-01541,PROD-0142,5,Top notch quality and premium packaging.
REV-003864,CUST-00400,PROD-0143,3,Average product. Does the job but nothing extraordinary.
REV-003865,CUST-01523,PROD-0227,5,Extremely satisfied with this purchase! Highly recommended.
REV-003866,CUST-02209,PROD-0201,3,Average product. Does the job but nothing extraordinary.
REV-003867,CUST-01927,PROD-0030,5,Exceeded my expectations! Excellent customer service.
REV-003868,CUST-00989,PROD-0076,4,"Very reliable product, works perfectly as described."
REV-003869,CUST-02003,PROD-0067,5,Great product quality and fast shipping. Will buy again.
REV-003870,CUST-01968,PROD-0057,5,"Very reliable product, works perfectly as described."
REV-003871,CUST-00667,PROD-0223,5,Top notch quality and premium packaging.
REV-003872,CUST-03192,PROD-0038,3,Average product. Does the job but nothing extraordinary.
REV-003873,CUST-00677,PROD-0127,4,Top notch quality and premium packaging.
REV-003874,CUST-00154,PROD-0016,3,Average product. Does the job but nothing extraordinary.
REV-003875,CUST-02312,PROD-0183,4,"Very reliable product, works perfectly as described."
REV-003876,CUST-01948,PROD-0195,1,Not worth the price. Stopped working after 3 days.
REV-003877,CUST-00388,PROD-0132,4,"Very reliable product, works perfectly as described."
REV-003878,CUST-00406,PROD-0212,4,Exceeded my expectations! Excellent customer service.
REV-003879,CUST-01336,PROD-0039,4,Top notch quality and premium packaging.
REV-003880,CUST-01815,PROD-0015,4,Great product quality and fast shipping. Will buy again.
REV-003881,CUST-01406,PROD-0042,1,Customer service was slow to respond to my refund query.
REV-003882,CUST-01145,PROD-0230,4,"Very reliable product, works perfectly as described."
REV-003883,CUST-00420,PROD-0033,4,Extremely satisfied with this purchase! Highly recommended.
REV-003884,CUST-02211,PROD-0215,5,Top notch quality and premium packaging.
REV-003885,CUST-03466,PROD-0032,5,Great product quality and fast shipping. Will buy again.
REV-003886,CUST-02595,PROD-0222,2,Poor packaging and wrong color sent.
REV-003887,CUST-03010,PROD-0165,4,Great product quality and fast shipping. Will buy again.
REV-003888,CUST-01618,PROD-0183,3,Average product. Does the job but nothing extraordinary.
REV-003889,CUST-03146,PROD-0190,5,Extremely satisfied with this purchase! Highly recommended.
REV-003890,CUST-00767,PROD-0154,5,Extremely satisfied with this purchase! Highly recommended.
REV-003891,CUST-01643,PROD-0213,4,Great product quality and fast shipping. Will buy again.
REV-003892,CUST-00350,PROD-0045,4,Top notch quality and premium packaging.
REV-003893,CUST-02911,PROD-0015,5,Extremely satisfied with this purchase! Highly recommended.
REV-003894,CUST-03265,PROD-0043,4,Exceeded my expectations! Excellent customer service.
REV-003895,CUST-02472,PROD-0098,5,"Very reliable product, works perfectly as described."
REV-003896,CUST-03195,PROD-0143,4,Extremely satisfied with this purchase! Highly recommended.
REV-003897,CUST-02168,PROD-0112,4,Great product quality and fast shipping. Will buy again.
REV-003898,CUST-00216,PROD-0052,5,Top notch quality and premium packaging.
REV-003899,CUST-00549,PROD-0123,5,"Very reliable product, works perfectly as described."
REV-003900,CUST-02473,PROD-0195,4,Extremely satisfied with this purchase! Highly recommended.
REV-003901,CUST-01789,PROD-0123,5,Exceeded my expectations! Excellent customer service.
REV-003902,CUST-02241,PROD-0163,4,Top notch quality and premium packaging.
REV-003903,CUST-02605,PROD-0054,3,Average product. Does the job but nothing extraordinary.
REV-003904,CUST-00748,PROD-0099,4,Extremely satisfied with this purchase! Highly recommended.
REV-003905,CUST-02813,PROD-0076,4,Exceeded my expectations! Excellent customer service.
REV-003906,CUST-00575,PROD-0172,5,Extremely satisfied with this purchase! Highly recommended.
REV-003907,CUST-03160,PROD-0140,1,Would not recommend. Cheap materials used.
REV-003908,CUST-03377,PROD-0030,4,Top notch quality and premium packaging.
REV-003909,CUST-01896,PROD-0063,2,Would not recommend. Cheap materials used.
REV-003910,CUST-01614,PROD-0213,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003911,CUST-00985,PROD-0059,5,"Very reliable product, works perfectly as described."
REV-003912,CUST-03448,PROD-0056,4,"Very reliable product, works perfectly as described."
REV-003913,CUST-01768,PROD-0086,1,Poor packaging and wrong color sent.
REV-003914,CUST-02768,PROD-0039,4,Great product quality and fast shipping. Will buy again.
REV-003915,CUST-00962,PROD-0009,4,Exceeded my expectations! Excellent customer service.
REV-003916,CUST-02443,PROD-0200,2,Customer service was slow to respond to my refund query.
REV-003917,CUST-02049,PROD-0214,3,Average product. Does the job but nothing extraordinary.
REV-003918,CUST-03241,PROD-0003,5,Extremely satisfied with this purchase! Highly recommended.
REV-003919,CUST-01103,PROD-0069,5,Top notch quality and premium packaging.
REV-003920,CUST-01045,PROD-0222,4,Exceeded my expectations! Excellent customer service.
REV-003921,CUST-01080,PROD-0225,4,Great product quality and fast shipping. Will buy again.
REV-003922,CUST-03009,PROD-0027,3,Average product. Does the job but nothing extraordinary.
REV-003923,CUST-00526,PROD-0019,5,Exceeded my expectations! Excellent customer service.
REV-003924,CUST-01278,PROD-0212,5,Great product quality and fast shipping. Will buy again.
REV-003925,CUST-02311,PROD-0193,4,Great product quality and fast shipping. Will buy again.
REV-003926,CUST-01705,PROD-0146,1,Poor packaging and wrong color sent.
REV-003927,CUST-02131,PROD-0020,5,"Very reliable product, works perfectly as described."
REV-003928,CUST-02006,PROD-0081,4,Exceeded my expectations! Excellent customer service.
REV-003929,CUST-03177,PROD-0196,1,Would not recommend. Cheap materials used.
REV-003930,CUST-02617,PROD-0037,1,Poor packaging and wrong color sent.
REV-003931,CUST-00366,PROD-0124,4,Top notch quality and premium packaging.
REV-003932,CUST-00380,PROD-0222,4,Great product quality and fast shipping. Will buy again.
REV-003933,CUST-02177,PROD-0196,4,Great product quality and fast shipping. Will buy again.
REV-003934,CUST-01268,PROD-0097,3,Average product. Does the job but nothing extraordinary.
REV-003935,CUST-01438,PROD-0081,5,"Very reliable product, works perfectly as described."
REV-003936,CUST-01281,PROD-0042,1,Customer service was slow to respond to my refund query.
REV-003937,CUST-02760,PROD-0041,2,Poor packaging and wrong color sent.
REV-003938,CUST-01400,PROD-0189,5,Top notch quality and premium packaging.
REV-003939,CUST-01702,PROD-0190,5,Great product quality and fast shipping. Will buy again.
REV-003940,CUST-03183,PROD-0080,4,Great product quality and fast shipping. Will buy again.
REV-003941,CUST-01318,PROD-0232,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003942,CUST-02703,PROD-0150,1,Would not recommend. Cheap materials used.
REV-003943,CUST-01993,PROD-0220,4,Exceeded my expectations! Excellent customer service.
REV-003944,CUST-01655,PROD-0198,3,Average product. Does the job but nothing extraordinary.
REV-003945,CUST-02086,PROD-0110,4,"Very reliable product, works perfectly as described."
REV-003946,CUST-02608,PROD-0048,4,Great product quality and fast shipping. Will buy again.
REV-003947,CUST-00962,PROD-0050,3,Average product. Does the job but nothing extraordinary.
REV-003948,CUST-03032,PROD-0084,5,Great product quality and fast shipping. Will buy again.
REV-003949,CUST-01353,PROD-0086,3,Average product. Does the job but nothing extraordinary.
REV-003950,CUST-03043,PROD-0150,2,Poor packaging and wrong color sent.
REV-003951,CUST-01478,PROD-0237,3,Average product. Does the job but nothing extraordinary.
REV-003952,CUST-02661,PROD-0025,5,Top notch quality and premium packaging.
REV-003953,CUST-00753,PROD-0194,5,Extremely satisfied with this purchase! Highly recommended.
REV-003954,CUST-03123,PROD-0153,4,Top notch quality and premium packaging.
REV-003955,CUST-01976,PROD-0046,1,Customer service was slow to respond to my refund query.
REV-003956,CUST-02479,PROD-0168,5,Extremely satisfied with this purchase! Highly recommended.
REV-003957,CUST-03463,PROD-0159,4,Exceeded my expectations! Excellent customer service.
REV-003958,CUST-02328,PROD-0097,5,Extremely satisfied with this purchase! Highly recommended.
REV-003959,CUST-00670,PROD-0134,3,Average product. Does the job but nothing extraordinary.
REV-003960,CUST-00153,PROD-0142,5,"Very reliable product, works perfectly as described."
REV-003961,CUST-02936,PROD-0216,4,"Very reliable product, works perfectly as described."
REV-003962,CUST-01064,PROD-0007,2,Item arrived late and damaged. Dissatisfied with quality.
REV-003963,CUST-00478,PROD-0096,4,"Very reliable product, works perfectly as described."
REV-003964,CUST-01351,PROD-0003,2,Customer service was slow to respond to my refund query.
REV-003965,CUST-00609,PROD-0220,1,Not worth the price. Stopped working after 3 days.
REV-003966,CUST-02636,PROD-0072,2,Customer service was slow to respond to my refund query.
REV-003967,CUST-01992,PROD-0232,3,Average product. Does the job but nothing extraordinary.
REV-003968,CUST-01387,PROD-0219,3,Average product. Does the job but nothing extraordinary.
REV-003969,CUST-01173,PROD-0167,4,Top notch quality and premium packaging.
REV-003970,CUST-02550,PROD-0088,3,Average product. Does the job but nothing extraordinary.
REV-003971,CUST-00660,PROD-0185,5,"Very reliable product, works perfectly as described."
REV-003972,CUST-01155,PROD-0211,2,Poor packaging and wrong color sent.
REV-003973,CUST-01917,PROD-0074,4,Extremely satisfied with this purchase! Highly recommended.
REV-003974,CUST-00124,PROD-0066,2,Not worth the price. Stopped working after 3 days.
REV-003975,CUST-03488,PROD-0215,1,Customer service was slow to respond to my refund query.
REV-003976,CUST-00308,PROD-0078,4,Great product quality and fast shipping. Will buy again.
REV-003977,CUST-02401,PROD-0115,3,Average product. Does the job but nothing extraordinary.
REV-003978,CUST-02753,PROD-0179,1,Poor packaging and wrong color sent.
REV-003979,CUST-03204,PROD-0193,5,Extremely satisfied with this purchase! Highly recommended.
REV-003980,CUST-00674,PROD-0163,4,Exceeded my expectations! Excellent customer service.
REV-003981,CUST-00429,PROD-0223,1,Item arrived late and damaged. Dissatisfied with quality.
REV-003982,CUST-03349,PROD-0082,1,Poor packaging and wrong color sent.
REV-003983,CUST-00960,PROD-0035,1,Customer service was slow to respond to my refund query.
REV-003984,CUST-00107,PROD-0139,1,Customer service was slow to respond to my refund query.
REV-003985,CUST-00368,PROD-0005,5,Top notch quality and premium packaging.
REV-003986,CUST-03128,PROD-0015,3,Average product. Does the job but nothing extraordinary.
REV-003987,CUST-01173,PROD-0118,4,Extremely satisfied with this purchase! Highly recommended.
REV-003988,CUST-01490,PROD-0111,1,Poor packaging and wrong color sent.
REV-003989,CUST-00900,PROD-0042,2,Would not recommend. Cheap materials used.
REV-003990,CUST-03290,PROD-0179,5,Top notch quality and premium packaging.
REV-003991,CUST-02072,PROD-0168,5,Great product quality and fast shipping. Will buy again.
REV-003992,CUST-02192,PROD-0101,4,Top notch quality and premium packaging.
REV-003993,CUST-01267,PROD-0215,5,Great product quality and fast shipping. Will buy again.
REV-003994,CUST-02441,PROD-0068,1,Poor packaging and wrong color sent.
REV-003995,CUST-02616,PROD-0014,3,Average product. Does the job but nothing extraordinary.
REV-003996,CUST-02633,PROD-0205,2,Would not recommend. Cheap materials used.
REV-003997,CUST-02780,PROD-0190,5,Top notch quality and premium packaging.
REV-003998,CUST-00684,PROD-0218,5,Top notch quality and premium packaging.
REV-003999,CUST-00292,PROD-0159,1,Customer service was slow to respond to my refund query.
REV-004000,CUST-00938,PROD-0154,5,Exceeded my expectations! Excellent customer service.
REV-004001,CUST-02125,PROD-0231,3,Average product. Does the job but nothing extraordinary.
REV-004002,CUST-03053,PROD-0097,3,Average product. Does the job but nothing extraordinary.
REV-004003,CUST-00122,PROD-0130,4,"Very reliable product, works perfectly as described."
REV-004004,CUST-01487,PROD-0205,3,Average product. Does the job but nothing extraordinary.
REV-004005,CUST-02301,PROD-0151,4,"Very reliable product, works perfectly as described."
REV-004006,CUST-03414,PROD-0239,4,Great product quality and fast shipping. Will buy again.
REV-004007,CUST-01306,PROD-0008,5,Great product quality and fast shipping. Will buy again.
REV-004008,CUST-00227,PROD-0130,2,Customer service was slow to respond to my refund query.
REV-004009,CUST-00160,PROD-0053,4,Exceeded my expectations! Excellent customer service.
REV-004010,CUST-03115,PROD-0049,2,Would not recommend. Cheap materials used.
REV-004011,CUST-01118,PROD-0017,2,Customer service was slow to respond to my refund query.
REV-004012,CUST-00438,PROD-0009,5,Exceeded my expectations! Excellent customer service.
REV-004013,CUST-01841,PROD-0147,5,"Very reliable product, works perfectly as described."
REV-004014,CUST-00499,PROD-0176,2,Item arrived late and damaged. Dissatisfied with quality.
REV-004015,CUST-03038,PROD-0035,4,Exceeded my expectations! Excellent customer service.
REV-004016,CUST-00864,PROD-0152,4,"Very reliable product, works perfectly as described."
REV-004017,CUST-01081,PROD-0032,3,Average product. Does the job but nothing extraordinary.
REV-004018,CUST-01282,PROD-0076,3,Average product. Does the job but nothing extraordinary.
REV-004019,CUST-01170,PROD-0140,3,Average product. Does the job but nothing extraordinary.
REV-004020,CUST-01314,PROD-0048,4,Extremely satisfied with this purchase! Highly recommended.
REV-004021,CUST-02623,PROD-0103,2,Would not recommend. Cheap materials used.
REV-004022,CUST-01288,PROD-0204,4,Extremely satisfied with this purchase! Highly recommended.
REV-004023,CUST-00108,PROD-0041,4,Extremely satisfied with this purchase! Highly recommended.
REV-004024,CUST-00174,PROD-0221,5,Top notch quality and premium packaging.
REV-004025,CUST-03279,PROD-0158,2,Not worth the price. Stopped working after 3 days.
REV-004026,CUST-02903,PROD-0066,2,Would not recommend. Cheap materials used.
REV-004027,CUST-01338,PROD-0002,5,"Very reliable product, works perfectly as described."
REV-004028,CUST-02783,PROD-0104,3,Average product. Does the job but nothing extraordinary.
REV-004029,CUST-00676,PROD-0045,3,Average product. Does the job but nothing extraordinary.
REV-004030,CUST-00983,PROD-0082,5,Top notch quality and premium packaging.
REV-004031,CUST-02882,PROD-0199,4,"Very reliable product, works perfectly as described."
REV-004032,CUST-01060,PROD-0217,4,Top notch quality and premium packaging.
REV-004033,CUST-00797,PROD-0110,4,Extremely satisfied with this purchase! Highly recommended.
REV-004034,CUST-01297,PROD-0170,4,Exceeded my expectations! Excellent customer service.
REV-004035,CUST-00440,PROD-0073,1,Not worth the price. Stopped working after 3 days.
REV-004036,CUST-03417,PROD-0230,4,Great product quality and fast shipping. Will buy again.
REV-004037,CUST-01442,PROD-0220,3,Average product. Does the job but nothing extraordinary.
REV-004038,CUST-02728,PROD-0022,3,Average product. Does the job but nothing extraordinary.
REV-004039,CUST-00854,PROD-0091,1,Not worth the price. Stopped working after 3 days.
REV-004040,CUST-02294,PROD-0077,5,Top notch quality and premium packaging.
REV-004041,CUST-01581,PROD-0005,4,Exceeded my expectations! Excellent customer service.
REV-004042,CUST-01284,PROD-0122,5,Top notch quality and premium packaging.
REV-004043,CUST-03432,PROD-0037,3,Average product. Does the job but nothing extraordinary.
REV-004044,CUST-02492,PROD-0029,5,"Very reliable product, works perfectly as described."
REV-004045,CUST-00298,PROD-0019,3,Average product. Does the job but nothing extraordinary.
REV-004046,CUST-01937,PROD-0130,5,"Very reliable product, works perfectly as described."
REV-004047,CUST-01758,PROD-0146,5,Great product quality and fast shipping. Will buy again.
REV-004048,CUST-01744,PROD-0037,1,Would not recommend. Cheap materials used.
REV-004049,CUST-01551,PROD-0132,4,"Very reliable product, works perfectly as described."
REV-004050,CUST-01045,PROD-0022,2,Poor packaging and wrong color sent.
REV-004051,CUST-02030,PROD-0017,5,Top notch quality and premium packaging.
REV-004052,CUST-01224,PROD-0201,5,Top notch quality and premium packaging.
REV-004053,CUST-01755,PROD-0224,3,Average product. Does the job but nothing extraordinary.
REV-004054,CUST-00740,PROD-0093,4,Top notch quality and premium packaging.
REV-004055,CUST-02915,PROD-0223,4,Great product quality and fast shipping. Will buy again.
REV-004056,CUST-02550,PROD-0045,5,Exceeded my expectations! Excellent customer service.
REV-004057,CUST-01829,PROD-0174,4,Great product quality and fast shipping. Will buy again.
REV-004058,CUST-01114,PROD-0193,5,Great product quality and fast shipping. Will buy again.
